"id_str","created_at","crawled_at","screen_name","is_accident","full_text"
"1189991057972330497","2019-11-01 02:42:31","2020-02-08 22:27:53","PutrhyKim","0","Bagiku, keajaiban yang paling besar
terjadi setelah aku mengalami
kecelakaan. Dokter mengatakan bahwa aku hampir tidak mungkin bisa berjalan lagi. Tapi aku sembuh
lebih cepat daripada yang diperkirakan – Heechul"
"1190082792090025984","2019-11-01 08:47:02","2020-02-08 22:28:12","Tribun_Solo","1","Bintang Sinetron Anak Langit Dylan Carr Kecelakaan, Jalani Operasi dan Masih Tak Sadarkan Diri https://t.co/hvAAcXm4Vw"
"1190104810705440768","2019-11-01 10:14:32","2020-02-08 22:28:18","VIVAlife_","1","Dylan Carr Dirawat Intensif usai Kecelakaan, Kondisinya Belum Stabil https://t.co/aDtTJYDMHX"
"1190237124617850880","2019-11-01 19:00:18","2020-02-08 22:29:17","DuniaGokilll","0","#BeritaGokil Anak yg baikkk https://t.co/aaG9elC8UP"
"1190297125558480896","2019-11-01 22:58:44","2020-02-08 22:29:31","Outstandjing","0","Masya Allah ada lagi kecelakaan maut di Cipularang KM 90-an

Udah banyak korban jiwa di ruas ini"
"1190359463288397825","2019-11-02 03:06:26","2020-02-08 22:29:40","MiyabiRasa","0","https://t.co/ekGSeJufuH 7 jalan indonesia yang paling sering terjadi kecelakaan karena hal gaib  #berita #news #xxx"
"1190478716054331392","2019-11-02 11:00:18","2020-02-08 22:29:52","DuniaGokilll","0","#BeritaGokil Anak yg baikkk https://t.co/aaG9elC8UP"
"1190598189126053889","2019-11-02 18:55:03","2020-02-08 22:30:34","VIVAbola","1","Kecelakaan di Malaysia, Pembalap Indonesia Meninggal Dunia https://t.co/W2wN3kpRUZ #vivanews"
"1190598493095596032","2019-11-02 18:56:15","2020-02-08 22:30:31","1nserttranstv","0","Cerita Mantan Kekasih Saat Dengar Dylan Carr Kecelakaan https://t.co/tYG8F66wbK"
"1190835257756413952","2019-11-03 10:37:04","2020-02-08 22:31:33","tribunjabar","1","Begini Kondisi 2 Sahabat Dylan Carr yang Juga Ada di Mobil Saat Kecelakaan, Enggan Bahas Kejadiannya https://t.co/N8lrAaFcOH via @tribunjabar"
"1190864665644949504","2019-11-03 12:33:56","2020-02-08 22:31:40","kdoyons","0","Ini kecelakaan.. https://t.co/a4Z5UqcpDx"
"1191014680476602370","2019-11-03 22:30:02","2020-02-08 22:32:18","DreamersRadioID","1","Kondisi Terkini Aktor Dylan Carr Kecelakaan Parah Hingga Kritis: Sampai Operasi Tengkorak? https://t.co/B77DQ5yHFb"
"1191172453751513090","2019-11-04 08:56:58","2020-02-08 22:32:26","MikaMandozaa","0","Berita Bintang – Dylan Carr Bertemu Pacar Sebelum Kecelakaan https://t.co/yzTwjHLPMV https://t.co/gNspVA8oVT"
"1191219079308177408","2019-11-04 12:02:14","2020-02-08 22:32:53","mybluejimin","0","jeka beneran kecelakaan?"
"1191219964935491585","2019-11-04 12:05:46","2020-02-08 22:32:54","shisogeim_","0","Wait wait wait... jk kecelakaan itu bener?"
"1191224836741201922","2019-11-04 12:25:07","2020-02-08 22:33:13","uwuu95","0","gimana ya aku gabisa omong manis tapiii gapapa kok?? tenang?? jangan panik?? kelinci kita kan kuat?? baik baik aja kok pasti diaa...
kecelakaan lalu lintas itu wajar. idol juga manusia ^^ jadii gapapa amyy tunggu konfirm dr bighit aja oke?"
"1191231216684371968","2019-11-04 12:50:28","2020-02-08 22:33:30","VforVic7","0","Please klo yg biasa bwa mobil/motor udh pernah kena kecelakaan ringan, jd sbnrnya ga ada yg perlu d besar2kan, cma sayangnya yg kena artis gede. Klo gw yg bwa mobil trus ga sengaja nyenggol kendaraan lain, palingnya heboh antar sesama aja wkwk"
"1191238244471459840","2019-11-04 13:18:24","2020-02-08 22:33:50","gibran_fajar4","0","Army kalian the best buat protect dan support idol kalian❤️❤️🌷🌷🌷 #kecelakaan
#jungkook"
"1191251098482294787","2019-11-04 14:09:28","2020-02-08 22:34:19","tufflufh","0","jk juga udah ngakuin kesalahannya kan? toh kecelakaan juga udah biasa"
"1191253989892993024","2019-11-04 14:20:58","2020-02-08 22:34:23","fnyall","0","I'll always be here for you,l
Gws my baby jungkook 😭💜
#WeLoveYouJungkook #kecelakaan https://t.co/CMXn9G2qoJ"
"1191277836327239680","2019-11-04 15:55:43","2020-02-08 22:35:07","silverchoqueen","0","Aku tuh malah ngerasa seneng si jungkook kecelakaan. Lebih kerasa dia jadi manusianya gitu loh. 
Manusia yg ngelakuin salah, yg bisa lepas dari perlindungan, yg ngakuin salahnya di mana. Ini malah bagus, dia jadi lebih tau bukan cuma sakit karna latian dan tekanan panggung."
"1191295799516250112","2019-11-04 17:07:06","2020-02-08 22:35:29","daebaknews","1","Terlibat Kecelakaan Mobil, Jungkook “BTS” Diinterogasi Polisi https://t.co/BRINvyPGDF https://t.co/QKshlBh7S7"
"1191296242879385600","2019-11-04 17:08:52","2020-02-08 22:35:24","jeo97n","0","jungkook kecelakaan?"
"1191321580850147333","2019-11-04 18:49:33","2020-02-08 22:36:01","yayayeah_","0","google: jungkook bts kecelakaan

bapak: jongkok batas kecelakaan... jongkok batas kecelakaan.. iki maksute opo ya beritane kok jongkok batas kecelakaan, kecelakaane pas jongkok po kepiye

aku: *baca judulnya* ..."
"1191344229190029314","2019-11-04 20:19:33","2020-02-08 22:36:34","riaridwana","0","Barusan lihat dimedia, ada berita member bts kecelakaan. Dan syukurlah permasalahan cukup redam.

#JungkookWeLoveYou https://t.co/3NL8RN66pT"
"1191385259109019648","2019-11-04 23:02:35","2020-02-08 22:36:46","ducxxio","0","""Gua juga pernah kecelakaan depan belakang kena tuh WhEre Is mY hEadLine?"". Oh honey, besar atau kecil, kecelakaan tetaplah kecelakaan. Perkara headline berlebihan ya itu soal pihak media. Kecelakaan tetap kecelakaan. Jangan bias mentang-mentang dia kesukaanmu."
"1191612516587040769","2019-11-05 14:05:37","2020-02-08 22:37:31","moerny_9","0","Pak polisi @polres_kabtng saya mau lapor pak,lampu merah yang ada di perempatan kukun, Rajeg mati/tidak nyala pak,kurang lebih sudah 3 minggu ini,mohon bantuannya pak karena sering macet parah dan takut terjadi kecelakaan. Mohon untuk di tindaklanjuti ya pak. Terima kasih"
"1191640254391840768","2019-11-05 15:55:50","2020-02-08 22:37:40","desya_cmiw","0","Goblok banget lu. Lo gak pernah kecelakaan seumur hidup lo ? Bagus kalau bgtu. Gua udah beberapa kali tapi gak dalam keadaan mabuk tuh. Apa rata2 org kecelakaan disebabkan karna mabok ? Wehhh jawab sini https://t.co/e1fAMC5PhB"
"1191770049146523648","2019-11-06 00:31:36","2020-02-08 22:38:27","Jansrev","0","daerah yg tingkat kecelakaan berkendaranya tinggi? sleepy"
"1191853956173107200","2019-11-06 06:05:01","2020-02-08 22:38:27","tempodotco","1","Dylan Carr pemain sinetron Anak Langit dikabarkan mengalami pendarahan di kepala. Sampai hilang ingatan?

Artikel asli dimuat di mitra Teras, Tabloid Bintang https://t.co/Fyjozvspef"
"1191901303829516289","2019-11-06 09:13:09","2020-02-08 22:38:48","dennypraset","0","Apa Arti TPL  (Third Party Liability) memberikan perlindungan atas tuntutan kerugian dari pihak ketiga yg tertabrak pemegang Polis pada suatu kecelakaan
#asuransikendaraan #jember https://t.co/6fVpD9vRQD"
"1192034279934455808","2019-11-06 18:01:33","2020-02-08 22:39:09","prokabar","1","Bukit Pulai Kembali Renggut Nyawa Pengendara. Kunjungi https://t.co/7FFyIc99Pc . #Kecelakaan #mbb #MIN"
"1192042627090173953","2019-11-06 18:34:44","2020-02-08 22:39:22","dimanamacetid","1","[16:37] #JAKARTA #KECELAKAAN Persimpangan Slipi #JasaMarga"
"1192161252056784896","2019-11-07 02:26:06","2020-02-08 22:39:46","Bisniscom","0","KASUS KECELAKAAN DI JALAN RAYA : Alat Ukur Tekanan Ban Harus Disediakan https://t.co/OpItRnWa7a"
"1192225412308275200","2019-11-07 06:41:03","2020-02-08 22:39:54","siapselem","0","Gw punya BPJS tapi waktu kecelakaan kerja kemarin gw memilih RS Bros Renon karena lebih baik dalam kinerja dan menjelaskan. @blogdokter https://t.co/KqEO8mFPhk"
"1192671504816730112","2019-11-08 12:13:40","2020-02-08 22:41:31","PTJASAMARGA","1","12.13 WIB #Kecelakaan_JLJ di Jatiasih KM 44 arah Cikunir, dalam Penanganan Petugas di bahu jalan."
"1192706692904939520","2019-11-08 14:33:29","2020-02-08 22:41:27","aauphoocentar","0","Tadi.. jalan sama om. Terus tb tb ad kecelakaan di jalan..."
"1192714060409667584","2019-11-08 15:02:46","2020-02-08 22:41:27","PTJASAMARGA","1","15.02 WIB #Tol_JLJ Ulujami - Bintaro KM 02+800 PADAT, ada penanganan kecelakaan di lajur 1/kiri dan 2/tengah. ; Serpong - Pd Ranji - Ulujami LANCAR."
"1192756902901374976","2019-11-08 17:53:00","2020-02-08 22:41:47","faturisme09","0","Banyak hal yg tak terduga. saya merasa ada yg salah. Trauma yg benar2 melekat pada saya. Bermula dr keluarga yg menghubungi saya, menginformasikan kecelakaan tentang keluarga. Bergetar &amp; panik diri saya. Sekarang. Bila ada keluarga yg hub. Rasa itu benar2 balik lagi."
"1192990740428673029","2019-11-09 09:22:11","2020-02-08 22:42:41","DaimulUmam","0","Di pasar banyak sekali orang yang menceritakan tentang kecelakaan, kemistisan, keanehan, kegaduhan, kegilaan di TPS Pilkades kemarin. Aku diam saja mendengarkan dengan seksama."
"1193055306332299265","2019-11-09 13:38:45","2020-02-08 22:42:45","3SJipa_","0","ITU NAMANYA GAMAU BIKIN KHAWATIR TOLOL, BAYANGIN AJA ADA TEMEN LO YG KECELAKAAN APA YG BAKAL DIA LAKUIN, MENGIBA2 MINTA KASIHAN? NGGA! PASTI DIA BERUSAHA TEGAR &amp; BILANG ""GUA GAPAPA."" THINK WITH YOUR FUCKING BRAIN, JANGAN CUMAN BUAT PAJANGAN DI KEPALA! https://t.co/4FO89orUCF"
"1193190330310348803","2019-11-09 22:35:17","2020-02-08 22:43:26","101fess","0","-101 Sejak kecelakaan itu, penglihatanku jadi aneh. Iya aneh, karena aku melihat sebuah benang merah di jari kelingking semua orang. Ada yang tersambung, memudar, putus, pendek tidak terhubung, dan panjang tidak terhubung...

https://t.co/VbRQB9CUTR"
"1193466406420938753","2019-11-10 16:52:19","2020-02-08 22:44:08","nalunaaa","0","Cowo aing 11 hari di sby, walaupun tiap hari ada aja yg diberantemin selama 11 hari itu tp never felt this much of bond + kecelakaan bareng yg bener2 bikin belajar satu sm lain karena kedua nya lg di rockbottom 😭😭😭😭😭"
"1193968041853247488","2019-11-12 02:05:38","2020-02-08 22:45:23","PTJASAMARGA","1","02.05 WIB #Kecelakaan_Japek di Cikarang Barat KM 28 arah Cikampek, SELESAI Penanganan Petugas."
"1194151231595237378","2019-11-12 14:13:34","2020-02-08 22:45:59","antarasumbar","0","BP-Jamsostek sosialisasikan penanganan kecelakaan kerja https://t.co/eeyoPUt4oc"
"1194185457807937539","2019-11-12 16:29:34","2020-02-08 22:46:19","AsaNW_","0","1 tahun yg lalu kecelakaan itu"
"1194269336770359296","2019-11-12 22:02:52","2020-02-08 22:46:29","detikhot","1","Pesinetron Dylan Carr belum lama ini telah mengalami kecelakaan fatal. https://t.co/gUPGIWDWQS"
"1194487694358827008","2019-11-13 12:30:33","2020-02-08 22:47:17","seputarciamis","1","Korban Tewas Kecelakaan di Tol Cipularang Langsung Dimakamkan https://t.co/yAmzeyGIHH https://t.co/hGekpASTtk"
"1194520102420369409","2019-11-13 14:39:20","2020-02-08 22:47:13","TuriminVanthat","1","Kecelakaan Mobil Tabrak Skuter Listrik di Senayan Terjadi Saat Dini Hari https://t.co/7dOKco8pc8 https://t.co/JYZCWimPPI"
"1194578850354581506","2019-11-13 18:32:46","2020-02-08 22:47:44","PTJASAMARGA","1","18.32 WIB #Tol_CTC Pancoran - Tomang  PADAT, ada gardu tambahan masuk GT Senayan dan kepadatan arah Kb Jeruk. Angke  - Kapuk PADAT, kepadatan vol lalin. Cengkareng KM 29  - KM 30+200 arah Bandara SOETTA PADAT, dampak SELESAI PENANGANAN kecelakaan."
"1194638940629680128","2019-11-13 22:31:33","2020-02-08 22:47:52","kompascom","1","Dua orang pengguna skuter listrik GrabWheel ditemukan tewas saat berkendara di kawasan Gate 3 Gelora Bung Karno, Jakarta Pusat, Minggu. https://t.co/vM0sFFyAiZ"
"1194654879450484738","2019-11-13 23:34:53","2020-02-08 22:48:08","_straygray","0","minggu lalu liat kecelakaan motor sama bus didepan mata, alhasil sampe sekarang kagetan kalo liat motor mepet-mepet kendaraan lain"
"1194784421712257025","2019-11-14 08:09:38","2020-02-08 22:48:39","KATADATAcoid","1","Dua pengguna skuter listrik Grabwheels tewas dalam kecelakaan tabrakan mobil di kawasan Senayan. Berikut pernyataan @GrabID .

https://t.co/PP70aKqHUi"
"1194789052911775744","2019-11-14 08:28:02","2020-02-08 22:48:42","kompascom","1","Kecelakaan maut dua bus di Tol Cipali menewaskan 7 orang penumpang. Kecelakaan diduga karena kelalaian salah satu sopir bus. https://t.co/AW7iZYARvU"
"1194793961207975936","2019-11-14 08:47:33","2020-02-08 22:48:40","zfird","0","Sayang tol disana pembatas jalan tengah minim. https://t.co/Ptt7LDX9wY"
"1194885566996733957","2019-11-14 14:51:33","2020-02-08 22:49:42","detikoto","1","#MostPopuler Bus Pindah Lajur dan Kecelakaan di Tol Cipali, Salah Siapa? https://t.co/X8VpIqxoAm"
"1194889852233375744","2019-11-14 15:08:35","2020-02-08 22:49:43","Polsek_Sukaluyu","0","Giat gatur lalin pagi anggota Polsek Sukaluyu dalam rangka antisipasi terjadinya kemacetan dan kecelakaan lalu lintas. 
. 
#PolresCianjur 
#PolsekSukaluyu https://t.co/u8iyzwtxNf"
"1194982564793995264","2019-11-14 21:16:59","2020-02-08 22:50:30","yusranf11021997","0","Kecelakaan tragis. Menewaskan sekeluarga. Yg 1 koma sebelum meninggal minta bebek lalapan https://t.co/PnsesjlJaD"
"1195143629276246016","2019-11-15 07:57:00","2020-02-08 22:51:12","blldnvt","0","Bener2 ga nyangka salah satu sahabat gue SMA kena musibah kecelakaan, yg katanya buat otaknya pendarahan, sempet sebagian memorinya ilang. Dan mau di operasi, disaat udah mendingan mlmnya masih makan nasgor dikira udah sehat. Taunya subuh di panggil sm Allah swt😭😭😭 @renandaul"
"1195227986502438913","2019-11-15 13:32:12","2020-02-08 22:51:35","PTJASAMARGA","1","13.31 WIB #Tol_Janger Kb Jeruk - Kunciran PADAT, dampak SELESAI penanganan kecelakaan. ; Kunciran - Karang Tengah PADAT, kepadatan volume lalin."
"1195236238254649344","2019-11-15 14:05:00","2020-02-08 22:51:36","SeputariNews","0","Video berisi pebalap liar tabrak seorang penonton yang viral di media sosial, dipastikan di Sidoarjo. Polisi menyebut, balap liar itu terjadi di daerah Trosobo. 

Selengkapnya,
https://t.co/p7pbvyRxlj

#SeputariNewsRCTI #SeputariNewsPagi #Viral #Sidoarjo #Kecelakaan #Joki https://t.co/iR34H6fIpt"
"1195383635227971584","2019-11-15 23:50:42","2020-02-08 22:52:06","PTJASAMARGA","1","23.50 WIB #Kecelakaan_Janger di Karang Tengah KM 11+600 arah Bitung, terlibat 2 kendaraan dalam penanganan di lajur 4/kanan."
"1195465252613152768","2019-11-16 05:15:01","2020-02-08 22:52:33","dhanny_DS","0","Hobi baru waktu begadang, nonton investasi kecelakaan pesawat https://t.co/GBphyv2cGS"
"1195564863990329345","2019-11-16 11:50:50","2020-02-08 22:52:51","Anggunntiara","0","Udah dua kali kecelakaan dipertigaan rasanya😭"
"1195615074116718593","2019-11-16 15:10:21","2020-02-08 22:53:01","Unpretentiousm","0","Hujan dan kasih yang berkelimpahan
Keduanya sama, turunnya ditahan-tahan
Sebab apa? Sebab apa-apa yang datangnya grudukan beresiko jadi kecelakaan"
"1195663250353868800","2019-11-16 18:21:47","2020-02-08 22:53:16","senasurya53","1","Kecelakaan Tragis Mobil vs Jerapah, Turis di Afrika Tewas https://t.co/g6c7aJUoCE

Pengemudi konyol! 
Tp gpp impas, sama sama mati!"
"1195826116562321408","2019-11-17 05:08:58","2020-02-08 22:53:54","dimanamacetid","1","[02:45] #JAKARTA #KECELAKAAN Tol TMII - Serpong #Elshinta"
"1195843326626422786","2019-11-17 06:17:21","2020-02-08 22:53:57","acara_bali","1","KECELAKAAN DI JL IMAM BONJOL DENPASAR, HARAP TETAP HATI"" DI JALAN RAYA
.
Terjadi kecelakaan di Jl Imam Bonjol. Belum diketahui secara detail kronologis kejadian. 
.
🎥 tole.revandz @ Denpasar, Bali, Indonesia https://t.co/FmxBvAaf7O"
"1196015716735975424","2019-11-17 17:42:22","2020-02-08 22:54:40","iyan575757","0","Sore ini terjadi kecelakaan tunggal akibat meleng lihat #susu https://t.co/LSv4wmgl2Q"
"1196616905416572928","2019-11-19 09:31:16","2020-02-08 22:56:35","RadioElshinta","1","09.30: @PTJASAMARGA : Kecelakaan di #Tol_CTC Grogol KM 15 arah Pluit, Kendaraan muatan galon air terbalik miring di lajur 3/kanan dalam penanganan.
#ElshintaEdisiPagi"
"1197087994986893312","2019-11-20 16:43:13","2020-02-08 22:58:17","Pacitanku","0","Cerita Tumardi Tulakan Bangkitkan Asa Usai Alami Kecelakaan Kerja https://t.co/ro3U7VLN0n https://t.co/TSj8ZSYlHH"
"1197464123186921472","2019-11-21 17:37:49","2020-02-08 22:59:09","IqbalNapis","0","Percuma bgt ya... Punya BPJS TENAGA KERJA  tapi kalau gak pernah kecelakaan di tmpt kerja? Kan buang"" waktu HRD.nya ,, 😬"
"1197492130278604800","2019-11-21 19:29:06","2020-02-08 22:59:39","theidoIradio","0","The first story: ""Hantu Korban Kecelakaan Soreang.""

https://t.co/Awe3SfyoGp"
"1197600124383289345","2019-11-22 02:38:14","2020-02-08 22:59:56","CimyChucker","0","korban penipuan gak sakit, korban kecelakaan juga biasa,"
"1197864430949691393","2019-11-22 20:08:30","2020-02-08 23:00:54","doyanmakanloh","0","Mau nengok temen yg kecelakaan aja kudu nunggu kering dulu lukanya sebab saya bisa mati bediri liat luka2 basah macam tu😭"
"1197899343778340876","2019-11-22 22:27:14","2020-02-08 23:01:03","JombloBaper","0","Untuk mengurangi angka kecelakaan balap moto GP, pihak panitia membuat polisi tidur di setiap lintasan. "" Jomblo Baper """
"1198770101501063168","2019-11-25 08:07:18","2020-02-08 23:03:51","methadinda","0","Tips n trik, kalo dapet driver ojol yg doyan ngebut dan selap selip transformer:

👧 : pak saya ga buruburu ko, pelan pelan aja pak.
👦 : iya neng (tapi tetep ngulangin)

👧 : pak kemarin saya abis liat kecelakaan, hati hati ya pak
👦 : tenang neng saya udah mahir (saya yg kicep)"
"1198948547430797314","2019-11-25 19:56:23","2020-02-08 23:04:38","dimasericksha","0","tadi aja baru terjadi kecelakaan gegara bersihin air sungai jadi bahu jalan licin hingga pengendara motor tertabrak patok kerucut. 

ga tau deh dilindas pengemudi yang lain.

jujur sih menurut aku penghuni disebrang sungai emang ga punya otak dan wajib gusur juga kan jadinya."
"1199064889714626560","2019-11-26 03:38:41","2020-02-08 23:04:47","merrii_CentiiL","0","TANDA SEBELUM KECELAKAAN - KETEWEL, BANYUNING https://t.co/3X0Ak7PDjQ"
"1199227052492148736","2019-11-26 14:23:04","2020-02-08 23:05:25","PTJASAMARGA","1","14.21 WIB #Kecelakaan_Purbaleunyi di Darangdan KM 97 arah Jakarta, ada Kendaraan box di lajur 1/kiri. petugas menuju ke lokasi."
"1199284723895300096","2019-11-26 18:12:14","2020-02-08 23:05:56","jahewangii","0","Jenuh banget di kamar
Mau nugas keluar tapi takut karena lagi banyak kecelakaan lalu lintas
Bahkan makan korban
Jatidanger plis, keamanan berlalu lintas disini tu nggak banget"
"1199399484704210944","2019-11-27 01:48:15","2020-02-08 23:06:22","angkalimaaa","0","Sekarang masih ada aja orang mau nipu dengan nelpon malem-malem bilang ""ini mas, mas kecelakaan"". Tujuannya, orang panik kebangun nerima telpon malam-malam terus masuk modus penipuannya."
"1199568159130275840","2019-11-27 12:58:30","2020-02-08 23:07:07","haenisari","0","Dulu waktu SD kelas 1 pernah kecelakaan kapas cottonbud ketinggalan di dalem telinga, sejak itu sampe skrng ga prnh bersihin telinga sndri. Itu pengalaman trauma yg ga prnh beres smp skrg, jd kalo mau bersihin telinga selalu sm mamah pas pulang atau sama siapa aja yg mau. 😅"
"1199599398457470978","2019-11-27 15:02:38","2020-02-08 23:07:13","e100ss","1","15.01: Info awal #kecelakaan truk muat kelapa dan truk gandeng di depan PJB UP Paiton Probolinggo. Farhan pendengar SS melaporkan, sopir truk muat kelapa tadi sempat terjepit dan sudah dievakuasi warga. Dua arah PADAT. (hm)"
"1199699314601123840","2019-11-27 21:39:40","2020-02-08 23:07:50","tassyamelia","0","Baru pertama kali kecelakaan jatoh dari motor mental terjun bebas:') untungnya ku tidak kenapa2:')"
"1199771329479639041","2019-11-28 02:25:50","2020-02-08 23:07:58","Zamghozy","0","sebuah cerita kecelakaan yg runut 👏👏
apa aku perlu bikin trit gini nyeritain kecelakaan 4 taun lalu?
😆 https://t.co/sP2JTH3sUj"
"1199826925063041024","2019-11-28 06:06:45","2020-02-08 23:08:14","BolaSportcom","0","SEA Games 2019 - Kapten Thailand Siap Bangkit dan Anggap Kekalahan dari Indonesia Cuma Kecelakaan https://t.co/xHGYgZMc9K"
"1199914416617058304","2019-11-28 11:54:24","2020-02-08 23:08:26","PTJASAMARGA","1","11.53 WIB #Kecelakaan_Janger di Tangerang KM 20+800 arah Bitung dalam penanganan."
"1199953885512663040","2019-11-28 14:31:15","2020-02-08 23:08:31","okezonenews","1","Polisi Tetapkan Sopir Bus Kecelakaan di Tol Sumo Jadi Tersangka #TauCepatTanpaBatas #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/rKfbFSftPK"
"1199961962240761856","2019-11-28 15:03:20","2020-02-08 23:08:30","beritaotomotif_","0","Motor Berkapasitas 100 cc ke Atas Pengaruhi Angka Kecelakaan? https://t.co/1oXhj3GNJ5 https://t.co/PU6cuueJ0k"
"1200000215148744706","2019-11-28 17:35:20","2020-02-08 23:08:45","AnisaSa42842005","1","Kecelakaan Truk dan Pick Up di Tol Wiyoto Wiyono KM 11, Satu Orang Tewas

Kecelakaa mobil truk dan mobil pick up terjadi di Jalan Tol Ir. Wiyoto wiyono tepatnya km 11.600, Kelapa Gading, Jakarta Utara. Satu orang meninggal dunia.

https://t.co/15vrUjaURR"
"1200074925689540610","2019-11-28 22:32:13","2020-02-08 23:09:19","dynsalja","0","Weekend ini pergi, naik kereta, gak lama. Tapi bisa-bisanya kepikiran ""kalo keretanya tiba2 kecelakaan gimana ya pas w masih di dalem? Trus w gak selamet....""

Ya Allah protect me, juseyo :("
"1200112365188112384","2019-11-29 01:00:59","2020-02-08 23:09:18","Riswandaahmad2","0","Aku juga ikut Terharu saat teman ku mengalami kecelkaan ternyata begini rasanya kecelakaan .."
"1200212347513495553","2019-11-29 07:38:17","2020-02-08 23:09:38","TimmyChucker","0","korban penipuan gak sakit, korban kecelakaan juga biasa,"
"1200274141338722304","2019-11-29 11:43:49","2020-02-08 23:09:56","RadioElshinta","1","11.43: @PTJASAMARGA: Gn Putri KM 22 - KM 24 arah Bogor PADAT, ada Penanganan kecelakaan di lajur 1/kiri. ; Cililitan - Cawang PADAT, kepadatan volume lalin. #ElshintaEdisiSiang"
"1200338805317783552","2019-11-29 16:00:47","2020-02-08 23:10:02","Id_bolazola","0","Tiga Tahun Setelah Tragedi Kecelakaan Pesawat, Chapecoense Terdegradasi, https://t.co/2yt5JaH0MR"
"1200447477129736192","2019-11-29 23:12:36","2020-02-08 23:10:30","ikramarki","0","sinetron sekarang udah nggak ada yang nongolin scene ibu-ibu lagi di dapur jatohin gelas atau piring terus mukanya kaget karena dapet feeling anak/lakinya kecelakaan. 

gelas piringnya udah pada abis kayaknya."
"1200597974478254080","2019-11-30 09:10:37","2020-02-08 23:11:04","kdrama_menfess","0","•kdm• Tebak drama lagi yuk! :D (1)

Selamat dari kecelakaan kereta, bisa pergi ke masa depan, lihat dirinya meninggal sama perempuan asing. Akhirnya diajak nikah."
"1200677208047570944","2019-11-30 14:25:28","2020-02-08 23:11:13","sekitarbandung_","1","innalillahi,, semoga tidak ada korban .
.
Repost @sekitarjabar_id .
Arus lalu lintas ruas tol Purbaleunyi Padalarang Barat KM 119 - KM 120 terpantau padat dampak adanya kecelakaan minibus menabrak belakang truk… https://t.co/RYxfPSdPvM"
"1200954711907524608","2019-12-01 08:48:10","2020-02-08 23:12:03","bitjchess","0","Semua salah kecelakaan heran :( https://t.co/DKsZor3HKO"
"1200993193505906688","2019-12-01 11:21:05","2020-02-08 23:12:18","peursona","0","Ya allah mau wisuda hari ini, dia kecelakaan 😭😭 sedangkan ortunya udh nungguin di audit kampus.... https://t.co/9B1deRwfck"
"1201076987097305088","2019-12-01 16:54:03","2020-02-08 23:13:29","info_RI","0","Kongo, salah satu tempat paling berbahaya di dunia untuk lalu lintas pesawat: Kongo masuk dalam daftar negara paling sering mengalami kecelakaan pesawat. Namun Kongo berada di bawah Indonesia. https://t.co/iXbwkTNs9N"
"1201136851840430081","2019-12-01 20:51:56","2020-02-08 23:14:04","akun_b1j4k","0","""Jatuh cinta itu adalah sebuah kecelakaan yang sangat indah,, dan sebaiknya yang kita alami berulang kali pada orang yang sama,, tapi Jika tidaklah untuk selamanya..!! itu bukanlah cinta"""
"1201282400027734016","2019-12-02 06:30:17","2020-02-08 23:14:49","ardianfadi","1","NEWS UPDATE  PAGI   : 

Bus Angkut Turis Jatuh ke Jurang di Tunisia, Tewaskan 22 Orang ???

Sebuah bus yang mengangkut turis Tunisia jatuh di pegunungan di utara negara itu, Minggu (1/12/2019). Kecelakaan itu… https://t.co/bs6Ha4qeZV"
"1201282712838885377","2019-12-02 06:31:32","2020-02-08 23:14:53","kompascom","0","Jam biologis tubuh menjadi salah satu faktor penyebab kecelakaan terbesar di dunia. https://t.co/lNayPsV7Xn"
"1201825093137002496","2019-12-03 18:26:45","2020-02-08 23:17:15","TMCPoldaMetro","1","18.25 Kecelakaan beruntun di turunan layang Tomang ( tol dalam kota ) arah Grogol dalam penanganan petugas #Polri. https://t.co/J17aN1ZezH"
"1202115589688266752","2019-12-04 13:41:05","2020-02-08 23:18:20","dewitisnasari","0","Kenapa gak sekalian memberhentikan penggunaan motor di Indonesia biar sekalian aja gak ada kambing hitam. Macet gara gara motor, kecelakaan sampai parah gara gara motor, nyelip antara mobil mobil salah motor :)"
"1202189387859030017","2019-12-04 18:34:20","2020-02-08 23:18:38","actualeety","0","dari yang budhe meninggal, kecelakaan, hujan ada aja hari ini"
"1202210926578921473","2019-12-04 19:59:55","2020-02-08 23:18:32","LeonardHanny","1","Selamat malam warga Surabaya @e100ss yg lagi dijalan, mau mengingatkan untuk berhati-hati. Infonya di atas jam 21.00 disaat jalan mulai sepi. maka ada kendaraan yg kencang. Infonya ada terjadi beberapa kali kecelakaan tunggal yg menabrak Waterbarier tsbt. https://t.co/2J9CZIFOn6"
"1202411993195376640","2019-12-05 09:18:53","2020-02-08 23:19:26","yourcherrypies","0","Seharusnya ada kelas jam 10, dan karena kesiangan gue niat cabut. Pas baca grup dapet kabar kalau dosen ybs kecelakaan 😭😭"
"1202550456532078593","2019-12-05 18:29:05","2020-02-08 23:19:36","EyangGOMBAL","0","Kecelakaan paling enak itu saat aku ACCIDENTally in love With you"
"1202709232824528901","2019-12-06 05:00:01","2020-02-08 23:20:04","SeputariNews","1","Seorang Satpam Ditemukan Tewas dalam Parit bersama Motor, Diduga Kecelakaan Tunggal

https://t.co/F81DAdX7fM"
